"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Canton","USA",NA,NA,"frc2119",NA,NA,NA,NA,"Southern Engineering Services / GE Volunteers / SRT-Nypro / ITT & Sequoyah High School","SCAR (Sequoyah Computer Animation and Robotics)","30115",2007,NA,"GA",2119,"http://2119robotics.weebly.com/index.html"
NA,"doncaster","Kingdom",NA,NA,"frc2120",NA,NA,NA,NA,"Doncaster Aimhigher high school","doncaster ","dn1 3AD.",2007,NA,"ENG",2120,NA
NA,"Washington","USA",NA,NA,"frc2121",NA,NA,NA,NA,"HAC DC / DEPARTMENT OF THE NAVY / The Boeing Company / BAE SYSTEMS / DC Public Schools System & CARDOZO SHS","Mecha Clerks","20009",2007,NA,"DC",2121,NA
NA,"Boise","USA",NA,NA,"frc2122",NA,NA,NA,NA,"Hewlett Packard/Micron Technology, Inc./J.C. Jeker Foundation/Bayer Fund/Trinity Trailers/Laura Moore Cunningham Foundation/Boise Schools Educational Foundation/Sports Clips/Pedersen & Company PLLC/Landmark Industrial/Idaho Stem Action Committee/Solidworks/Mastercam&Treasure Vly Math Science Ctr","Team Tators","83709",2007,"Treasure Vly Math Science Ctr","Idaho",2122,"http://www.teamtators.org"
NA,"Hyde Park","USA",NA,NA,"frc2124",NA,NA,NA,NA,"BAE Systems/Aurora Flight Sciences/Bluefin Robotics/Olin College of Engineering/Textron & The Engineering School, Community Academy of Science and Health","X-Factor","02136",2007,NA,"MA",2124,NA
NA,"West Roxbury","USA",NA,NA,"frc2125",NA,NA,NA,NA,"Smith Family Foundation & Urban Science Academy High School","Urban Science","02132",2007,NA,"MA",2125,NA
NA,"Brighton","USA",NA,NA,"frc2126",NA,NA,NA,NA,"Smith Family Foundation of Boston & Boston Community Leadership Academy","BCLA","02135",2007,NA,"MA",2126,NA
NA,"Boston","USA",NA,NA,"frc2127",NA,NA,NA,NA,"BAE Systems/Smith Family Foundation & Josiah Quincy Upper High School","JQUS","02116",2007,NA,"MA",2127,NA
NA,"Laveen","USA",NA,NA,"frc2128",NA,NA,NA,NA,"BAE Systems/Salt River Project/Industrial Metal Supply/ACE Auto & Cesar Chavez High School","SciTech","85339",2007,NA,"AZ",2128,"http://members.cox.net/chavezrobotics"
NA,"Minneapolis","USA",NA,NA,"frc2129",NA,NA,NA,NA,"United Health/3M Company/Integer Holdings Corp/Boston Scientific/Donaldson Foundation/Barr Engineering/Albany County Fastener/Stratasys/Southwest Foundation/Optimum Solar&Southwest High School","Ultraviolet","55410",2007,"Southwest High School","Minnesota",2129,"http://www.swrobotics.com"
NA,"Bonners Ferry","USA",NA,NA,"frc2130",NA,NA,NA,NA,"Laura Moore Cunningham Foundation/Idaho STEM Action Center/Innovia Foundation/Maxfield Family Fund/Percussionaire Corp./Edward Jones: Kevin Callos/Mountain Ledgers/Ripley Comegys Foundation/The Fox Trust/Rotary Club of Bonners Ferry/Boundary County School District 101/Badger Booster Club/Friends and Families of Alpha+&Bonners Ferry High School","Alpha+","83805",2007,"Bonners Ferry High School","Idaho",2130,"http://www.bfhsrobotics.com"
NA,"Baltimore","USA",NA,NA,"frc2132",NA,NA,NA,NA,"NASA/Maryland Space Grant Consortium/Morgan State University/NASA & Mergenthaler Vocational Technical High School","Mustangs","21218",2007,NA,"MD",2132,"http:///www.geocities.com/mervoteam"
NA,"Hohenwald","USA",NA,NA,"frc2133",NA,NA,NA,NA,"NASA & Lewis County High School","H.E.A.T.","38462",2007,NA,"TN",2133,"http:///heatrobotics.tripod.com"
NA,"Tempe","USA",NA,NA,"frc2134",NA,NA,NA,NA,"NASA & Corona del Sol High School and McClintock High School","Aztecs","85284",2007,NA,"AZ",2134,NA
NA,"San Jose","USA",NA,NA,"frc2135",NA,NA,NA,NA,"KLA Foundation/Apple/Xilinx, Inc/Enseo/Qualcomm/Intuitive Foundation/FIRST NorCal/NASA/Spray Technology/Dassault  Systemes/Barker Family/Mullapudi Family/Rachapudi Family&Presentation High School","Presentation Invasion","95125",2007,"Presentation High School","California",2135,"http://frc2135.org"
NA,"Chicago","USA",NA,NA,"frc2136",NA,NA,NA,NA,"Illinois Manufacturing Foundation/Underwriters Labs/Bosch/Rep. Danny K. Davis&Farragut Career Academy&M Clark Academy Prep Magnet HS&Kipp Ascend MS&Victoria Soto High School&Lane Tech College Prep High School","Impossible Mission Force","60623",2007,"Lane Tech College Prep High School & Victoria Soto High School & Kipp Ascend MS & M Clark Academy Prep Magnet HS & Farragut Career Academy","Illinois",2136,"http://www.imfjobtraining.org/success.html"
NA,"Oxford","USA",NA,NA,"frc2137",NA,NA,NA,NA,"Lightning Technologies/Oxford High School Career Technical Education/SMC Corporation/Michigan Department of Education/The Oxford Leader/Vivifyscrum/FCA Foundation/Wood Automation & Controls/ABB/Dessault Systems (Solidworks)/Oakland University - School of Engineering and Computer Science/Kettering University/Clark Construction Company&Oxford High School","The Oxford RoboCats","48371",2007,"Oxford High School","Michigan",2137,"http://www.team2137.com"
NA,"Las Vegas","USA",NA,NA,"frc2139",NA,NA,NA,NA,"The Best - & SECTA High School","Road Runners","89120",2007,NA,"NV",2139,"http:///www.WeBuildFutures.net/robotics"
NA,"Pemberton","USA",NA,NA,"frc2140",NA,NA,NA,NA,"Novartis Pharmaceuticals / ADP Foundation / The Hilliard House & Pemberton Township High School","Team Synergy","08068",2007,NA,"NJ",2140,NA
NA,"Concord","USA",NA,NA,"frc2141",NA,NA,NA,NA,"Nvidia & De La Salle High School","Spartonics","94518",2007,"De La Salle High School","California",2141,"http://www.firstinspires.org/"
NA,"Laleview","USA",NA,NA,"frc2142",NA,NA,NA,NA,"NASA / M. J. Murdock Charitable Trust / Lumberman's / Outback Manufacturing / Trossen Robotics & Lakeview High School","Lakeview","97630",2007,NA,"OR",2142,NA
NA,"Eau Claire","USA",NA,NA,"frc2143",NA,NA,NA,NA,"Boeing/Kern Electronics/ILC Alumni Association/Culimeta Saveguard&Immanuel Lutheran High School","Team Tobor","54701",2007,"Immanuel Lutheran High School","Wisconsin",2143,"http://www.teamtobor.org/"
NA,"Atherton","USA",NA,NA,"frc2144",NA,NA,NA,NA,"SHS&Sacred Heart Preparatory","Gators","94027",2007,"Sacred Heart Preparatory","California",2144,"https://www.shprobotics.com"
NA,"Linden","USA",NA,NA,"frc2145",NA,NA,NA,NA,"General Motors /Valeo/High Octane Printing/State of Michigan/Domico Med-Device/Great Lakes Robotics/Bill Carr Signs & Lake Fenton High School","HAZMATs","48451",2007,"Lake Fenton High School","Michigan",2145,"https://www.2145hazmats.com/home"
NA,"Spokane","USA",NA,NA,"frc2147",NA,NA,NA,NA,"Elcon Construction / Bill Meyer / Wagstaff / F5 / Greater Spokane Incorporated / Boeing / Mackay Manufacturing & West Valley High School","CHUCK","99212",2007,"West Valley High School","Washington",2147,"http://chuck2147.com"
NA,"Spokane","USA",NA,NA,"frc2148",NA,NA,NA,NA,"Altek/Wagstaff  Inc./f5 Corporation & East Valley High School","Mechaknights","99216",2007,"East Valley High School","Washington",2148,"http://www.Team2148.com"
NA,"Veradale","USA",NA,NA,"frc2149",NA,NA,NA,NA,"Central Valley School District / OSPI-WA State / F5 / JNW Baldwin Sign / Hotstart / Wagstaff / Battery Systems of Spokane / Office Depot / TEK / Phoenix Company / American Alloy / Les Schwab Tire Center / Savemore Building Supply Inc. & Central Valley High School","CV Bearbots","99037",2007,"Central Valley High School","Washington",2149,"http://cvhsrobots.com"
NA,"Palos Verdes Peninsula","USA",NA,NA,"frc2150",NA,NA,NA,NA,"Boeing / Northrop Grumman / El Camino College & Chadwick School","W-Squared","90274",2007,NA,"CA",2150,"http:///www.wickedwobotics.org"
NA,"Forest Park","USA",NA,NA,"frc2151",NA,NA,NA,NA,"Proviso Mathematics and Science Academy & Proviso Math & Science Academy","Monty Pythons","60130",2007,"Proviso Math & Science Academy","Illinois",2151,"http://www.firstinspires.org/"
NA,"Port Orange","USA",NA,NA,"frc2152",NA,NA,NA,NA,"Rotomation/VMA/Lockheed Martin/Ford Motor Co./State of Florida/FPL & Spruce Creek High School","S*M*A*S*H","32127",2007,"Spruce Creek High School","Florida",2152,"https://www.facebook.com/team2152"
NA,"Chassell","USA",NA,NA,"frc2153",NA,NA,NA,NA,"Chassell Township High School","Chassell Robotics","49916",2007,NA,"MI",2153,"http:///team2153.org"
NA,"Calexico","USA",NA,NA,"frc2154",NA,NA,NA,NA,"William Moreno Jr High School","AzTechs","92231",2007,NA,"CA",2154,NA
NA,"Sacramento","USA",NA,NA,"frc2156",NA,NA,NA,NA,"Sergey Brin-Ann Wojcicki Foundation / Google & HJHS Technology & Engineering Design Academy & Hiram W. Johnson High School","Wire Freaks","95820",2007,NA,"CA",2156,"http://www.wirefreaks.com"
NA,"Houston","USA",NA,NA,"frc2157",NA,NA,NA,NA,"Boeing/Bezos Foundation/CSTEM/Houston Robotics & Sharpstown High School","Apollo ","77074",2007,NA,"TX",2157,NA
NA,"Austin","USA",NA,NA,"frc2158",NA,NA,NA,NA,"Gene Haas Foundation/Boy Scouts of America/National Instruments/Texas Workforce Commission/University of Texas at Austin/ausTIN CANs Supporters Group&Boys & Girls Clubs of America&Anderson High School","ausTIN CANs","78759",2007,"Boys & Girls Clubs of America & Anderson High School","Texas",2158,"http://www.andersonrobotics.org/"
NA,"San Leandro","USA",NA,NA,"frc2159",NA,NA,NA,NA,"Abbott Diabetes Care, A Div. of Abbot Laboratories/BAE Systems/ACE Hardware of San Leandro/Coast Aluminum and Architectural, INC./Wal*Mart/OSI & San Leandro High School","RoboPirates","94577",2007,NA,"CA",2159,NA
NA,"Huntington Station","USA",NA,NA,"frc2161",NA,NA,NA,NA,"Underwriter's Laboratories/County Line Hardware/Sign A Rama/RNA Electrical/PM Engineering/Evan McPartland /Jet Manufacturing&Walt Whitman High School","Robocats","11746",2007,"Walt Whitman High School","New York",2161,"http://www.whitmanrobocats.com/"
NA,"Boston","USA",NA,NA,"frc2162",NA,NA,NA,NA,"Smith Family Foundation & McKinley Prep High School","MacAttacks","02216",2007,NA,"MA",2162,NA
NA,"Lapeer","USA",NA,NA,"frc2163",NA,NA,NA,NA,"Affiliated Construction Specialists Inc. / ASI Improvement Co. / Airgas & Lapeer West High School","ChromePanthers","48446",2007,NA,"MI",2163,"http:///www.chromepanthers.com"
NA,"Harrisonville","USA",NA,NA,"frc2164",NA,NA,NA,NA,"Lee and Company LLC/Families of Team 2164/Peculiar Charitable Foundation/Baptist Missionary Transportation Ministry/Alpha Omega Industries & Harrisonville High School","The Core","64701",2007,"Harrisonville High School","Missouri",2164,"http://www.hhsrobotics.com/"
NA,"Bartlesville","USA",NA,NA,"frc2165",NA,NA,NA,NA,"Phillips 66/Conoco Phillips/AEP/Bartlesville Rotary Club/Department of Defense STEM & Tri County Technology Center","BisonBots","74006",2007,"Tri County Technology Center","Oklahoma",2165,"http://www.team2165.weebly.com"
NA,"Oakville","Canada",NA,NA,"frc2166",NA,NA,NA,NA,"Appleby College / Extrude-A-Trim / Entripy Custom Clothing / University of Toronto / MDA Robotics & Appleby College (High School)","Bluebotics","L5K 3P1",2007,NA,"ON",2166,"http://robotics.appleby.on.ca"
NA,"Maryville","USA",NA,NA,"frc2167",NA,NA,NA,NA,"Northwest Missouri State University - Missouri Academy","Radical Tech","64468",2007,"Northwest Missouri State University - Missouri Academy","Missouri",2167,"http://www.firstinspires.org/"
NA,"Groton","USA",NA,NA,"frc2168",NA,NA,NA,NA,"UBS Group/Pfizer/DoDSTEM/Charter Oak Credit Union/Groton Utilities/R-D Manufacturing/The Hillery Company/J Steele Services/Applied Physical Sciences/Groton Board of Education&Robert E Fitch High School","Aluminum Falcons","06340",2007,"Robert E Fitch High School","Connecticut",2168,"https://www.frc2168.com"
NA,"Savage","USA",NA,NA,"frc2169",NA,NA,NA,NA,"Prior Lake-Savage Area Schools/Boston Scientific/Lunds & Byerlys Grocery/Engineering Partners International/Mitek/Minnesota State University - Mankato (MSU)&Prior Lake High School","KING TeC","55378",2007,"Prior Lake High School","Minnesota",2169,"https://www.kingtec2169.com"
NA,"Glastonbury","USA",NA,NA,"frc2170",NA,NA,NA,NA,"Raytheon Technologies Corporation/Glastonbury Board of Education/Plastonics Inc&Glastonbury High School","Galvanized Guardians","06033",2007,"Glastonbury High School","Connecticut",2170,"https://sites.google.com/glastonburyus.org/ghs-first-robotics/"
NA,"Crown Point","USA",NA,NA,"frc2171",NA,NA,NA,NA,"Crown Point Community Foundation & Crown Point High School","RoboDogs","46307",2007,"Crown Point High School","Indiana",2171,"http://www.cprobodogs2171.weebly.com"
NA,"Lakewood","USA",NA,NA,"frc2172",NA,NA,NA,NA,"Matrix/American Tank & Fabrication Co. (AT&F)/Lubrizol/Rockwell Automation/NASA/St. Edward High School&St Edward High School","Steel Unit-E","44107",2007,"St Edward High School","Ohio",2172,"http://www.sehsrobotics.com/"
NA,"Bay St. Louis","USA",NA,NA,"frc2173",NA,NA,NA,NA,"USMI/AVL/Mississippi Power/MS Delta American Legion Post 1776 & St. Stanislaus College High School","Robo Rocks","39520",2007,NA,"MS",2173,"http:///www.ststan.com/robotics"
NA,"Watts","USA",NA,NA,"frc2174",NA,NA,NA,NA,"Boeing/US Bank/Raytheon & Verbum Dei High School","Iron Eagles","90059",2007,NA,"CA",2174,NA
NA,"Saint Paul","USA",NA,NA,"frc2175",NA,NA,NA,NA,"Andeavor / Phillips Medisize / 3M / Hubbard Broadcasting / Boston Scientific / Intertech & Math & Science Academy","The Fighting Calculators","55125",2007,"Math & Science Academy","Minnesota",2175,"http://www.fightingcalculators.org/"
NA,"Starkville","USA",NA,NA,"frc2176",NA,NA,NA,NA,"NASA & Starkville Academy","MAD SCIENTIST ASSOCIATION","39759",2007,NA,"MS",2176,NA
NA,"Mendota Heights","USA",NA,NA,"frc2177",NA,NA,NA,NA,"Boston Scientific/PTC/Palmer Family&Visitation School","The Robettes","55120",2007,"Visitation School","Minnesota",2177,"http://www.therobettes.com"
NA,"Oxnard","USA",NA,NA,"frc2178",NA,NA,NA,NA,"Haas Automation & Rio Mesa High School","RioBotics","93036",2007,NA,"CA",2178,"http://www.ouhsd.k12.ca.us/sites/rmhs/CLUBS/robotics.htm"
NA,"Hamilton","USA",NA,NA,"frc2180",NA,NA,NA,NA,"NDEP / Sun Chemical Corporation / Valspar / Lockheed Martin / Mercer County Improvement Authority / FMC Technologies / HTEA and NJEA / Bristol-Myers Squibb / Princeton Partners, Inc / Nav-Air & Steinert High School-East","Zero Gravity","08690",2007,"Steinert High School-East","New Jersey",2180,"http://steinertrobotics.net"
NA,"Blaine","USA",NA,NA,"frc2181",NA,NA,NA,NA,"Medtronic / Altron / Dayton Rogers / NEMI / Park Precision / MBA Engineering / Steinwall Inc / Tri-State Truck Wash Of Worthington / Minneapolis Oxygen Company & Blaine High School","G.E.A.R.s (Great Engineers Awesome Robots)","55434",2007,"Blaine High School","Minnesota",2181,"https://sites.google.com/view/blainefrcteam2181gears"
NA,"Slidell","USA",NA,NA,"frc2182",NA,NA,NA,NA,"Chalmette Refining/NASA & St. Tammany Parish Public Schools & Slidell High School","Tyborgs","70458",2007,NA,"LA",2182,"http://www.slidellrobotics.org"
NA,"Boutte","USA",NA,NA,"frc2183",NA,NA,NA,NA,"Entergy/ Waterford 3/DOW/Distefano Plumbing, Inc./Hahnville High School/St. Charles Parish Public Schools/Chevron&Hahnville High School","Tigerbots","70039",2007,"Hahnville High School","Louisiana",2183,"http://www.stcharles.k12.la.us/site/default.aspx?DomainID=642"
NA,"Whiteriver","USA",NA,NA,"frc2184",NA,NA,NA,NA,"Alchesay High School","Team Injun Ingenuity","85941",2007,NA,"AZ",2184,NA
NA,"Toronto","Canada",NA,NA,"frc2185",NA,NA,NA,NA,"TDSB  / APPOLO Machine Ltd. & Etobicoke Collegiate Institute","RAMAZOIDZ","M9A 3N5",2007,NA,"Ontario",2185,"http:///etobicokeci.ca"
NA,"Chantilly","USA",NA,NA,"frc2186",NA,NA,NA,NA,"BAE Systems/CACI/ICF/The Monachello Family/The Ligon Family/Via Geosystems/The Raisbeck Family&Westfield High School","Dogs of Steel","20151",2007,"Westfield High School","Virginia",2186,"http://www.dogsofsteel.org"
NA,"Conway","USA",NA,NA,"frc2187",NA,NA,NA,NA,"Santee Cooper/Horry County School District & Academy for Tech & Academics","Team Volt","29526",2007,"Academy for Tech & Academics","South Carolina",2187,"http://ata.horrycountyschools.net/for_students/robotics_team/"
NA,"Belding","USA",NA,NA,"frc2188",NA,NA,NA,NA,"Stahlin Enclosures / Herff Jones Sales Recognition / Belding Tank Technology / Greenville Tool & Die / Weisen Inc. / Gordon Food Service / Fleis & VanDenBrink / Belding Parts Plus / Wills Insurance Agency / Chartwell Food Service / FIRST BANK WEST MICHIGAN / Digital Fabrication & Belding High School Technology Dept","Critical Mass","48809",2007,NA,"MI",2188,"http://robotics.bas-k12.org/"
NA,"Woodland","USA",NA,NA,"frc2189",NA,NA,NA,NA,"NASA/Chicano And Latino Engineers and Scientist Society (CALESS)/Society of Mexican American Engineers and Scientists (MAES) & Woodland and Pioneer High School","woodland Robotics","95695",2007,NA,"CA",2189,NA
NA,"Petal","USA",NA,NA,"frc2190",NA,NA,NA,NA,"Petal School District/Kohler/#FlyHighOmar/Mississippi Power&Petal High School","Team Hero","39465",2007,"Petal High School","Mississippi",2190,"https://josephbastine.wix.com/teamhero2190#!"
NA,"Hamilton","USA",NA,NA,"frc2191",NA,NA,NA,NA,"Bristol-Myers Squibb/Nordson Corp./Hamilton Township Education Assoc. HTEA&Nottingham High School-North","Flux Core","08619",2007,"Nottingham High School-North","New Jersey",2191,"http://www.firstteam2191.org"
NA,"Newport","USA",NA,NA,"frc2192",NA,NA,NA,NA,"NASA / Georgia-Pacific / Oregon Department of Education  / Confederated Tribes of Siletz Indians & NEWPORT HIGH SCHOOL","YAK Attack","97365",2007,NA,"OR",2192,"http://%20%20%20%20%20%20%20%20team2192.org%20"
NA,"Chula Vista","USA",NA,NA,"frc2193",NA,NA,NA,NA,"Qualcomm/NASA/Anytime Sign Solutions & Hilltop High School","EPIC Robotics","91910",2007,NA,"CA",2193,"http://www.hilltoprobotics.com"
NA,"Fond du Lac","USA",NA,NA,"frc2194",NA,NA,NA,NA,"John Deere Horicon Works/Industrial Controls Engineering/NASA/Wells Manufacturing/Belke Financial Group/Milwaukee School of Engineering/Stone Foundation/Mid-States Aluminum/JF Ahern/Basic American Medical Products&Fond Du Lac High School&Neighborhood Group","Fondy Fire","54935",2007,"Neighborhood Group & Fond Du Lac High School","Wisconsin",2194,"http://fondyfire.com/"
NA,"Shiprock","USA",NA,NA,"frc2196",NA,NA,NA,NA,"Shiprock High School","Béésh Bá'áh Alchini","87420",2007,NA,"NM",2196,NA
NA,"New Carlisle","USA",NA,NA,"frc2197",NA,NA,NA,NA,"IN-Tek IN-Kote & New Prairie High School","Las Pumas","46552",2007,"New Prairie High School","Indiana",2197,"http://www.laspumas2197.org"
NA,"Toronto","Canada",NA,NA,"frc2198",NA,NA,NA,NA,"Martinrea/L'Amoreaux C.I. Alumni/TDSB/Sable Metal Fabrications/General Motors/FIRST Robotics Canada&L'Amoreaux Collegiate Institute","Paradigm Shift Robotics","M1W2K1",2007,"L'Amoreaux Collegiate Institute","Ontario",2198,"http://www.team2198.org"
NA,"Finksburg","USA",NA,NA,"frc2199",NA,NA,NA,NA,"Fred and Robyn Needel/The Kahlert Foundation/Maryland State Department of Education/NASA/Booz Allen Hamilton/Carroll Technology Council/Carroll County Public Library/Intuitive Foundation/Constellation/Freedom Area Recreation Council & Century High School & Family/Community & Gerstell Academy & Rockbridge Academy & Liberty High School","Robo-Lions","21048",2007,"Rockbridge Academy & Gerstell Academy & Family/Community & Century High School & Liberty High School","Maryland",2199,"http://www.robo-lions.org/"
NA,"Burlington","Canada",NA,NA,"frc2200",NA,NA,NA,NA,"Arcelor Mittal Dofasco Hamilton/Almex Group/Tech-Con Automation/Pratt and Whitney Canada&M.M. Robinson High School","MMRambotics","L7P 3N9",2007,"M.M. Robinson High School","Ontario",2200,"http://www.mmrambotics.com"
NA,"Grandview","USA",NA,NA,"frc2201",NA,NA,NA,NA,"Ewing Marion Kauffman Foundation/AT&T/Cerner Corporation/KC Pro Jocks, LLC/PEARCE Construction/Peterson Manufacturing/Spidertel/Sports City & Touch of Grace Ministries","TGM","64030",2007,NA,"MO",2201,"http://www.tgmtech.com/robotics"
NA,"Brookfield","USA",NA,NA,"frc2202",NA,NA,NA,NA,"Lockheed Martin/Wisconsin Dept. of Public Instruction/Johnson Controls/GE Volunteers/ABB Drives/Boyle-Frederickson/Milwaukee Tool/CBRE/Sharp Packaging/Sentry Equipment/Milwaukee School of Engineering/Engineering Specialists/Signicast/Trace-A-Matic/Briggs & Stratton&Brookfield East High School&Brookfield Central High School","BEAST Robotics","53005",2007,"Brookfield East High School & Brookfield Central High School","Wisconsin",2202,"http://www.beastrobotics.com"
NA,"Bronx","USA",NA,NA,"frc2203",NA,NA,NA,NA,"The Eagle Academy Foundation & The Eagle Academy for Young Men","Cyber-Eagles","10451",2007,NA,"NY",2203,"http://www.wix.com/pandamochofun/robotics  "
NA,"Hayward","USA",NA,NA,"frc2204",NA,NA,NA,NA,"Analog Devices/BAE Systems/World's Fare Donuts&California Crosspoint Academy","Rambots","94545",2007,"California Crosspoint Academy","California",2204,"http:///www.2204rambots.weebly.com"
NA,"Mount Vernon","USA",NA,NA,"frc2205",NA,NA,NA,NA,"The Montfort Academy","Juggernauts","10552",2007,NA,"NY",2205,NA
NA,"Marrero","USA",NA,NA,"frc2206",NA,NA,NA,NA,"New South Parking / I TT Technical Institute & John Ehret High School","Ehret Patriots","70072",2007,NA,"LA",2206,NA
NA,"White Bear Lake","USA",NA,NA,"frc2207",NA,NA,NA,NA,"Medtronic, plc / PTC / The Greater Twin Cities United Way / Wilson Tool / Haberman Manchine / Pinnacle Enginering / Specialty Manufacturing Company & White Bear Lake High Sch South","Bright Bears","55110",2007,"White Bear Lake High Sch South","Minnesota",2207,"http://www.whitebearlakerobotics.com"
NA,"Ashdod","Israel",NA,NA,"frc2208",NA,NA,NA,NA,"B.V.R Systems / FIRST Israel & Makif Daled High School","Makif Dalet","77406",2007,NA,"D",2208,"http:///www.frc2208.tk"
NA,"Beer Sheva","Israel",NA,NA,"frc2209",NA,NA,NA,NA,"Teva / FIRST Israel & Makif Rabin High School","Rabin HS","84484",2007,NA,"D",2209,"http://www.b7rabin.org.il/portal/tabid/110/Default.aspx"
NA,"Yarka","Israel",NA,NA,"frc2210",NA,NA,NA,NA,"FIRST Israel & Yarka High School","Yarka High School","24967",2007,NA,"Z",2210,NA
NA,"Lod","Israel",NA,NA,"frc2211",NA,NA,NA,NA,"Israel Aircraft Industries & Ort Israel Aircraft Industries High School","Ort IAI","70100",2007,NA,"M",2211,NA
NA,"Lod","Israel",NA,NA,"frc2212",NA,NA,NA,NA,"Motorola Solutions IL/Nesher/ELAL&Atid Lod","The Spikes","71106",2007,"Atid Lod","HaMerkaz",2212,"http://spikes2212.com/"
NA,"Nahariya","Israel",NA,NA,"frc2213",NA,NA,NA,NA,"RASHI fund/ROBOTEC/Nahariya Municipality/AMAL & Shehakim Nahariya High School","AXIOM","22103",2007,NA,"HaZafon (Northern)",2213,"http://www.axiom2213.com/"
NA,"Yemin Orde","Israel",NA,NA,"frc2214",NA,NA,NA,NA,"Israel Navy Ship Yard & Yemin Orde High School","ASSIT","30895",2007,NA,"HA",2214,"http://space.ort.org.il/dupelt"
NA,"Akko","Israel",NA,NA,"frc2215",NA,NA,NA,NA,"Sacta Rashi Foundation & Ort Akko High School"," Akkoleon","24103",2007,NA,"Z",2215,NA
NA,"Dimona","Israel",NA,NA,"frc2216",NA,NA,NA,NA,"Sacta Rashi Foundation & zinman grop amal","robodim","8600",2007,NA,"HaDarom (Southern)",2216,NA
NA,"Kiryat Motzkin","Israel",NA,NA,"frc2217",NA,NA,NA,NA,"Paz Oil & Kiryat Motzkin High School","Kiryat Motzkin","26100",2007,NA,"Z",2217,"http://2217.biztv.co.il/"
NA,"Carbondale","USA",NA,NA,"frc2219",NA,NA,NA,NA,"The Boeing Company & Brehm Preparatory School, Inc.","Megahurts","62901",2007,NA,"IL",2219,"http://www.megahurts2219.com/"
NA,"Eagan","USA",NA,NA,"frc2220",NA,NA,NA,NA,"3M / Thomson Reuters / Eagan Rotary / Seagage & Eagan High School","Blue Twilight ","55123-1575",2007,"Eagan High School","Minnesota",2220,"http://team2220.org"
NA,"Mandeville","USA",NA,NA,"frc2221",NA,NA,NA,NA,"RoboDawgs Booster Club/EXT Wireless&Fontainebleau High School","FHS Robodawgs","70471",2007,"Fontainebleau High School","Louisiana",2221,"http://2221.lafrc.org"
NA,"Tacoma","USA",NA,NA,"frc2222",NA,NA,NA,NA,"Andrews Space Incorporated/Bezos Family Foundation & Lincoln High School","Abes","98409",2007,NA,"WA",2222,NA
NA,"Philadelphia","USA",NA,NA,"frc2223",NA,NA,NA,NA,"University of Pennsylvania School of Engineering and Applied Sciences & Mariana Bracetti Academy Charter High School","B-ROC","19125",2007,NA,"PA",2223,NA
NA,"Detroit","USA",NA,NA,"frc2224",NA,NA,NA,NA,"Ford Motor Company/MEZ- University of Michigan/FIRST in Michigan/Quicken Loans /Detroit Public Schools Community District/DTE/Toyota &Renaissance High School","RoboPhoenix","48235",2007,"Renaissance High School","Michigan",2224,"http://www.firstinspires.org/"
NA,"Brooklyn Park","USA",NA,NA,"frc2225",NA,NA,NA,NA,"Caterpillar, Inc./The Boeing Company&Champlin Park High School","R.U.S.T","55303",2007,"Champlin Park High School","Minnesota",2225,"http://www.first2225.com/"
NA,"Blanding","USA",NA,NA,"frc2226",NA,NA,NA,NA,"NASA/Eagle Air Med/JM Welding/Recapture Metals/Energy Solutions & San Juan School District","Bronco's","84511",2007,NA,"UT",2226,"http:///sjh-www.sanjuanschools.org"
NA,"Fridley","USA",NA,NA,"frc2227",NA,NA,NA,NA,"Medtronic / Fridley High School & Fridley High School","Tigers","55432",2007,"Fridley High School","Minnesota",2227,"http://www.firstinspires.org/"
NA,"Honeoye Falls","USA",NA,NA,"frc2228",NA,NA,NA,NA,"General Motors/Xerox/Plus 11 Other Fantastic Local Sponsors&Honeoye Falls Lima High School&Rush Henrietta Senior High Sch","CougarTech","14472",2007,"Honeoye Falls Lima High School & Rush Henrietta Senior High Sch","New York",2228,"http://www.hflrobotics.com/"
NA,"Plymouth Meeting","USA",NA,NA,"frc2229",NA,NA,NA,NA,"Colonial School District & Plymouth Whitemarsh High School","ROBOSHOP","19462",2007,NA,"PA",2229,NA
NA,"Herzliya","Israel",NA,NA,"frc2230",NA,NA,NA,NA,"General Motors/Herzliya Municipality&Handasaim Herzliya","General Angels","4680002",2007,"Handasaim Herzliya","HaMerkaz",2230,"https://www.ga2230.com"
NA,"Shoham","Israel",NA,NA,"frc2231",NA,NA,NA,NA,"Gumian/Motorola  solutions/Extal/Shoham’s City Council/Ledico BOSCH/M.ash mechanics/HP INDIGO DIVISION & SHOHAM","OnyxTronix","60850",2007,"SHOHAM","HaMerkaz",2231,"https://onyxtronix2231.wixsite.com/home"
NA,"Anoka","USA",NA,NA,"frc2232",NA,NA,NA,NA,"Pentair, Inc. / Solidworks & Anoka Senior High School","Deus ex Machina","55303",2007,"Anoka Senior High School","Minnesota",2232,"http://frc2232.github.io/"
NA,"Newtown Square","USA",NA,NA,"frc2234",NA,NA,NA,NA,"Episcopal Academy","Alternating Current","19073",2007,"Episcopal Academy","Pennsylvania",2234,"http://www.firstinspires.org/"
